id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,URLFoto
FER-AND-96,Ferrari,Andrea,NULL,26/08/1996,ITA,Modena,ITA,Azimut Modena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-AND-96
FER-ATH-88,Ferreira Costa,Athos,205,29/11/1988,BRA,Belo Horizonte,BRA,Bcc Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-ATH-88
FER-DAI-80,Ferreira Da Silva,Daivison,198,30/06/1980,BRA,Belo Horizonte,BRA,Globo Banca Popolare Del Frusinate Sora,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-DAI-80
FER-FED-94,Ferrini,Federico,195,19/01/1994,ITA,Ancona,ITA,Volley Potentino Potenza Picena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-FED-94
FER-GIU-91,Feroleto,Giuseppe,190,25/06/1991,ITA,Cosenza,ITA,Tonno Callipo Calabria Vibo Valentia,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-GIU-91
FER-JAC-98,Ferrari,Jacopo,199,10/05/1998,ITA,Reggio nell'Emilia,ITA,Conad Reggio Emilia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-JAC-98
FER-MA2-87,Ferreira,Marco Evan,203,04/10/1987,FRA,NULL,POR,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-MA2-87
FER-MAR-87,Ferraro,Mario,198,22/10/1987,ITA,Petralia Sottana,ITA,Bcc Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-MAR-87
FER-PAU-96,Ferenciac,Paul,196,17/05/1996,ROM,Suceava,ITA,Ninfa Latina,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-PAU-96
FER-RAF-95,Ferraro,Raffaele,190,24/04/1995,ITA,Vibo Valentia,ITA,Tonno Callipo Calabria Vibo Valentia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-RAF-95
FER-STE-00,Ferri,Stefano,198,02/09/2000,ITA,NULL,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-STE-00
FES-ROB-94,Festi,Roberto,202,30/01/1994,ITA,Tione di Trento,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FES-ROB-94
FEY-KUP-95,Fey,Kupono,196,21/01/1995,USA,NULL,USA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FEY-KUP-95
FIL-GIU-96,Filomena,Giuseppe,181,10/05/1996,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIL-GIU-96
FIN-DAN-76,Finazzi,Danilo,201,23/09/1976,ITA,Calcinate,ITA,Energy Resources San Giustino,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-DAN-76
FIN-JUA-91,Finoli,Juan Ignacio,189,05/11/1991,ARG,Buenos Aires,ARG,Messaggerie Bacco Catania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-JUA-91
FIN-MIC-93,Finger,Michal,201,02/09/1993,CZE,Praga,CZE,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-MIC-93
FIO-ALE-82,Fiore,Alessio,196,25/12/1982,ITA,Taranto,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-ALE-82
FIO-FED-80,Fiori,Federico,200,17/07/1980,ITA,San Severino Marche,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-FED-80
FIO-MAT-93,Fiorelli,Mattia,180,05/06/1993,ITA,Sondrio,ITA,Cassa Rurale Cantù,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-MAT-93
FON-MAT-89,Fondrieschi,Mattia,189,26/03/1989,ITA,Desenzano del Garda,ITA,Centrale McDonald's Brescia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FON-MAT-89
FOR-MAR-80,Forni,Marcello,200,11/08/1980,ITA,Modena,ITA,Gi Group Monza,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-MAR-80
FOR-MIQ-93,Fornés Jul,Miquel Angel,204,06/09/1993,ESP,Palencia,ESP,Exprivia Molfetta,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-MIQ-93
FOR-NIC-95,Fortunato,Nicola,175,25/02/1995,ITA,Maratea,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-NIC-95
FR2-AND-89,Franzoni,Andrea,186,07/05/1989,ITA,Montichiari,ITA,Caloni Agnelli Bergamo,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FR2-AND-89
FRA-ALE-83,Franceschini,Alessandro,197,21/06/1983,ITA,Sansepolcro,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-83
FRA-ALE-97,Frattini,Alessandro,198,17/02/1997,ITA,Carate Brianza,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-97
FRA-ALE-99,Franco,Alessandro,NULL,01/07/1999,ITA,NULL,ITA,Gi Group Monza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-99
FRA-FAB-91,Franchetti,Fabio,203,14/08/1991,ITA,Conegliano,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-FAB-91
FRA-JEN-95,Franciskovic,Jennings,196,10/05/1995,USA,Illinois,USA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-JEN-95
FRE-NIC-81,Freriks,Nico,192,22/12/1981,NED,Uden,NED,Bre Lannutti Cuneo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRE-NIC-81
FRG-AND-89,Fragkos,Andreas Dimitrios,201,21/12/1989,GRE,Atene,GRE,Andreoli Latina,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRG-AND-89
FRI-ALB-91,Frizzarin,Alberto,198,20/11/1991,ITA,Schio,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-ALB-91
FRI-DIE-83,Frigo,Diego,199,25/04/1983,ITA,Varese,ITA,Cassa Rurale Cantù,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-DIE-83
FRI-THO-97,Frigo,Thomas,184,19/05/1997,ITA,Soave,ITA,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-THO-97
FRO-CHR-90,Fromm,Christian,204,15/08/1990,GER,Berlino,GER,Gi Group Monza,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRO-CHR-90
FUM-GIA-89,Fumagalli,Giacomo,NULL,NULL,ITA,NULL,ITA,Vero Volley Monza,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUM-GIA-89
FUS-PAO-86,Fusaro,Paolo,185,10/01/1986,ITA,Adria,ITA,Sir Safety Perugia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUS-PAO-86
FUS-PAS-97,Fusco,Pasquale,180,14/01/1997,ITA,Brescia,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUS-PAS-97
GAB-PAS-91,Gabriele,Pasquale,203,05/01/1991,ITA,Gioia del Colle,ITA,Basi Grafiche Geosat Lagonegro,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAB-PAS-91
GAB-SIM-91,Gabbanelli,Simone,180,04/07/1991,ITA,Loreto,ITA,Videx Grottazzolina,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAB-SIM-91
GAG-CLA-96,Gaggini,Claudio,194,07/01/1996,ITA,Varese,ITA,Cassa Rurale Cantù,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAG-CLA-96
GAI-ALE-97,Gaia,Alessandro,198,15/05/1997,ITA,Roma,ITA,Ceramica Globo Civita Castellana,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAI-ALE-97
GAL-AND-88,Galliani,Andrea,202,06/01/1988,ITA,Desio,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-AND-88
GAL-AND-94,Galaverna,Andrea,195,30/01/1994,ITA,Cuneo,ITA,Revivre Milano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-AND-94
GAL-COS-77,Gallotta,Cosimo,195,25/05/1977,ITA,Oliveto Citra,ITA,Edilesse Conad Reggio Emilia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-COS-77
GAL-COS-77,Gallotta,Cosimo,195,25/05/1977,ITA,Oliveto Citra,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-COS-77
GAL-DAN-87,Galic,Danijel,200,14/04/1987,BIH,Sarajevo,CRO,Caffè Aiello Corigliano,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-DAN-87
GAL-GIA-97,Galassi,Gianluca,201,24/07/1997,ITA,Trento,ITA,Revivre Milano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-GIA-97
GAL-LOR-90,Gallosti,Lorenzo,183,26/09/1990,ITA,Trento,ITA,CMC Ravenna,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-LOR-90
GAL-YOR-90,Galabinov,Yordan,202,01/07/1990,BUL,Sofia,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-YOR-90
GAM-NIC-97,Gamba,Nicola,194,10/01/1997,ITA,Bergamo,ITA,Caloni Agnelli Bergamo,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAM-NIC-97
GAO-QI-93,Gao,Qi,195,19/11/1993,CHN,Neijang,CHN,Gi Group Monza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAO-QI-93
GAR-AND-82,Garghella,Andrea,192,20/09/1982,ITA,Padova,ITA,Tonazzo Padova,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-AND-82
GAR-COS-89,Garofalo,Costantino,188,18/11/1989,ITA,Cosenza,ITA,Monini Spoleto,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-COS-89
GAR-DAV-99,Gardini,Davide,203,11/02/1999,ITA,Montebelluna,ITA,Club Italia Crai Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-DAV-99
GAR-FAB-95,Garello,Fabio,190,24/11/1995,ITA,Mondov́,ITA,BAM Mondov́,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FAB-95
GAR-FAB-98,Garofolo,Fabrizio,200,16/11/1998,ITA,Anzio,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FAB-98
GAR-FER-80,Garnica,Fernando Gabriel,190,19/07/1980,ARG,Buenos Aires,ITA,Bcc Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FER-80
GAR-GIO-99,Gargiulo,Giovanni Maria,206,01/01/1999,ITA,Sorrento,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-GIO-99
GAR-LUC-90,Garino,Luca,197,22/01/1990,ITA,Ivrea,ITA,NGM Mobile Santa Croce,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-LUC-90
GAR-MAR-98,Garelli,Marco,180,20/10/1998,ITA,Mondov́,ITA,VBC Mondov́,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-MAR-98
GAR-NIC-96,Garelli,Nicola,NULL,15/04/1996,ITA,Mondov́,ITA,BAM Mondov́,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-NIC-96
GAS-MAS-80,Gaspari,Massimo,198,30/03/1980,ITA,Ascoli Piceno,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAS-MAS-80
GAS-MIT-84,Gasparini,Mitja,202,26/06/1984,SLO,Izola,SLO,Calzedonia Verona,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAS-MIT-84
GAT-IAC-94,Gatti,Iacopo,192,10/04/1994,ITA,Erba,ITA,Cassa Rurale Cantù,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAT-IAC-94
GAT-MIC-76,Gatto,Michele,180,27/06/1976,ITA,Frosinone,ITA,Globo Banca Popolare Del Frusinate Sora,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAT-MIC-76
GAU-MAR-95,Gaudieri,Mario,174,13/01/1995,ITA,Ferentino,ITA,Globo Banca Popolare del Frusinate Sora,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAU-MAR-95
GAV-FIL-96,Gavenda,Filip,200,13/01/1996,SVK,Puchov,SVK,Revivre Milano,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAV-FIL-96
GAV-MAU-79,Gavotto,Mauro,202,16/04/1979,ITA,Cuneo,ITA,Tonno Callipo Calabria Vibo Valentia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAV-MAU-79
GEI-BAP-87,Geiler,Baptiste,198,12/03/1987,FRA,Montpellier,FRA,Tonno Callipo Calabria Vibo Valentia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEI-BAP-87
GEL-AND-74,Gelasio,Andrea,190,23/11/1974,ITA,Varese,ITA,Cassa Rurale Cantù,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEL-AND-74
GEM-LOR-85,Gemmi,Lorenzo,200,25/08/1985,ITA,San Severino Marche,ITA,B-Chem Potenza Picena,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEM-LOR-85
GEN-MAR-00,Gentilini,Marco,190,15/03/2000,ITA,Viterbo,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEN-MAR-00
GEO-KRA-95,Georgiev,Krasimir,203,13/02/1995,BUL,Krumovgradil,BUL,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEO-KRA-95
GER-UMB-77,Gerosa,Umberto,185,24/06/1977,ITA,Monza,ITA,Pool Libertas Cantù,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GER-UMB-77
GHI-GIA-90,Ghibaudo,Giacomo,191,17/02/1990,ITA,Savigliano,ITA,BAM Mondov́,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GHI-GIA-90
GIA-LOR-98,Giampietri,Lorenzo,NULL,07/08/1998,ITA,Montecchio Emilia,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-LOR-98
GIA-MAR-90,Giacobelli,Mario,200,17/04/1990,ITA,Napoli,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-MAR-90
GIA-SIM-96,Giannelli,Simone,199,09/08/1996,ITA,Bolzano - Bozen,ITA,Diatec Trentino,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-SIM-96
GIA-STE-89,Giannotti,Stefano,197,14/05/1989,ITA,Padova,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-STE-89
GIA-STE-89,Giannotti,Stefano,197,14/05/1989,ITA,Padova,ITA,Mosca Bruno Bolzano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-STE-89
GIG-EMI-85,Giglioli,Emiliano,195,14/09/1985,ITA,Savona,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIG-EMI-85
GIO-ALE-77,Giosa,Alessandro,198,05/08/1977,ITA,Taranto,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-ALE-77
GIO-AND-83,Giovi,Andrea,185,19/08/1983,ITA,Perugia,ITA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-AND-83
GIO-LEO-75,Giombini,Leondino,205,30/01/1975,ITA,Ancona,ITA,Cucine Lube Banca Marche Macerata,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-LEO-75
GIR-LUC-86,Girolami,Luca,192,08/11/1986,ITA,Fermo,ITA,Videx Grottazzolina,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIR-LUC-86
GIT-CAR-87,Gitto,Carmelo,200,03/07/1987,ITA,Barcellona Pozzo di Gotto,ITA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIT-CAR-87
GIU-FIL-01,Giustini,Filippo,NULL,05/06/2001,ITA,Spoleto,ITA,Monini Spoleto,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIU-FIL-01
GIU-LUD-98,Giuliani,Ludovico,178,04/05/1998,ITA,San Severino Marche,ITA,Wixo LPR Piacenza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIU-LUD-98
GOI-RIC-92,Goi,Riccardo,174,24/08/1992,ITA,Viadana,ITA,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOI-RIC-92
GOM-RIC-91,Gomes Do Rego Junior,Ricardo,206,09/01/1991,BRA,Rio De Janeiro (bra),BRA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOM-RIC-91
GON-AZA-00,Gonzi,Azaria,NULL,24/07/2000,ITA,Montepulciano,ITA,Emma Villas Siena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-AZA-00
GON-JAV-83,Gonzalez,Javier,192,21/01/1983,CUB,Nueva del Pilar,CUB,Bre Lannutti Cuneo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-JAV-83
GON-JUA-94,Gonzalez,Juan Manuel,193,11/01/1994,ESP,Huelva,ESP,Calzedonia Verona,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-JUA-94
GOT-SVE-90,Gotsev,Svetoslav,202,31/08/1990,BUL,Pernik,BUL,Bioś Indexa Sora,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOT-SVE-90
GOZ-STE-94,Gozzo,Stefano,200,24/10/1994,ITA,Padova,ITA,Kioene Padova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOZ-STE-94
GRA-ALE-91,Graziani,Alessandro,193,02/10/1991,ITA,Genova,ITA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-ALE-91
GRA-AND-91,Graziano,Andrea,185,02/01/1991,ITA,Rossano,ITA,Caffè Aiello Corigliano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-AND-91
GRA-CES-88,Gradi,Cesare,198,02/01/1988,ITA,Roma,ITA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-CES-88
GRA-CES-88,Gradi,Cesare,198,02/01/1988,ITA,Roma,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-CES-88
GRA-MAR-90,Grasso,Marco,196,15/02/1990,ITA,Ariano Irpino,ITA,Gherardi SVI Città di Castello,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MAR-90
GRA-MAT-89,Granito,Matteo,196,02/08/1989,ITA,Termoli,ITA,Emma Villas Siena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MAT-89
GRA-MIC-86,Grassano,Michele,192,22/05/1986,ITA,San Severo,ITA,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MIC-86
GRA-NIC-94,Grassi,Nicola,190,17/12/1994,ITA,Montecchio Emilia,ITA,Conad Reggio Emilia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-NIC-94
GRA-TOM-94,Grassi,Tommaso,195,20/06/1994,ITA,Macerata,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-TOM-94
GRB-NIK-73,Grbic,Nikola,195,06/09/1973,SRB,Zrenjanin,SRB,Bre Lannutti Cuneo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRB-NIK-73
GRE-JEN-90,Grebennikov,Jenia,188,13/08/1990,FRA,Rennes,FRA,Cucine Lube Civitanova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRE-JEN-90
GRO-ALE-98,Grozdanov,Aleks,205,28/03/1998,BUL,Sofia,BUL,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-ALE-98
GRO-BOG-96,Grosu,Bogdan,NULL,08/10/1996,MLD,NULL,ITA,Pool Libertas Cantù,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-BOG-96
GRO-BRA-94,Grozdanov,Branimir,198,21/05/1994,BUL,Sofia,BUL,Bunge Ravenna,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-BRA-94
GRO-MAR-85,Gromadowski,Marcel,202,19/12/1985,POL,Wroclaw,POL,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-MAR-85
GRO-MIC-86,Groppi,Michele,192,20/09/1986,ITA,Genova,ITA,Pool Libertas Cantù,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-MIC-86
GRU-PIO-77,Gruszka,Piotr,205,08/03/1977,POL,Oswecim,POL,CMC Ravenna,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRU-PIO-77
GUA-ANT-86,Guancia,Antonio,NULL,21/09/1986,ITA,Atripalda,ITA,Sidigas HS Avellino,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-ANT-86
GUA-EMA-93,Guazzaroni,Emanuel,195,11/01/1993,ITA,Ancona,ITA,Pallavolo Loreto,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-EMA-93
GUA-PAO,Guarinello,Paolo,NULL,NULL,ITA,NULL,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-PAO
GUE-FER-94,Guerrera,Ferdinando,180,09/05/1994,ITA,Avellino,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUE-FER-94
GUE-MIC-83,Guemart,Michel,193,18/03/1983,ITA,Forĺ,ITA,Conad Reggio Emilia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUE-MIC-83
GUG-ANT-95,Guglielmana,Antonello,193,08/12/1995,ITA,Viterbo,ITA,Maury's Italiana Assicurazioni Tuscania,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUG-ANT-95
GUG-GIO-96,Guglielmo,Giorgio,175,17/05/1996,ITA,Sant'Agata di Militello,ITA,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUG-GIO-96
GUI-AND-93,Guido,Andrea,190,21/11/1993,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUI-AND-93
GUI-MAT-87,Guidone,Matteo,200,28/07/1987,ITA,Pescara,ITA,Sieco Service Ortona,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUI-MAT-87
GUL-EDO-92,Gulli,Edoardo,195,14/11/1992,ITA,Ancona,ITA,Pallavolo Loreto,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUL-EDO-92
GUT-MAR-91,Guttmann,Marcus,204,09/07/1991,AUT,Österreich,AUT,Globo Banca Popolare Del Frusinate Sora,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUT-MAR-91
GUT-MIG-97,Gutierrez,Miguel,197,21/02/1997,CUB,Villa Clara,CUB,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUT-MIG-97
HAG-GUI-88,Magnani Hage,Guilherme,200,28/10/1988,BRA,Araraquara (san Paolo),BRA,Kemas Lamipel Santa Croce,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=HAG-GUI-88
HAR-GER-83,Hardy-Dessources,Gérald,197,09/02/1983,FRA,Fort De France (Martinica),FRA,Andreoli Latina,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=HAR-GER-83
HEB-MIL-91,Hebda,Milosz,206,11/03/1991,POL,Nowi-Sacz,POL,Bcc Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=HEB-MIL-91
