item,itemLabel
Q3742257,Feliciano Monti
Q16268369,Felisi
Q1318530,Ferdinando Baston
Q1465664,Ferdinando Bozzi
Q1874893,Ferdinando Contini
Q977112,Ferdinando Coppola
Q3742581,Ferdinando Dal Pont
Q3742583,Ferdinando Di Stefano
Q3742584,Ferdinando Donati
Q3742600,Ferdinando Gasparini
Q3068712,Ferdinando Giuliano
Q3742616,Ferdinando Innocenti
Q3742620,Ferdinando Lopez
Q3742627,Ferdinando Mangili
Q3742637,Ferdinando Miniussi
Q3742650,Ferdinando Pastore
Q3742654,Ferdinando Piro
Q3742656,Ferdinando Pomati
Q17285371,Ferdinando Rebecchi
Q3742667,Ferdinando Rossi
Q3742669,Ferdinando Ruffini
Q3742676,Ferdinando Santagostino
Q16555691,Ferdinando Santarello
Q3742677,Ferdinando Scarpa
Q3742680,Ferdinando Seriolo
Q1406100,Ferdinando Sforzini
Q3742681,Ferdinando Signorelli
Q16555697,Ferdinando Trabattoni
Q3742697,Ferdinando Valletti
Q3742702,Ferdinando Vitofrancesco
Q1607813,Fermino Cassin
Q3742825,Fermo Favini
Q3742826,Fermo Ferrara
Q1319640,Fernando Belladonna
Q441224,Fernando Belluschi
Q1404139,Fernando Benatti
Q18811797,Fernando Bonamartini
Q1537477,Fernando Canestrelli
Q1406628,Fernando Carreño
Q1609017,Fernando Casuzzi
Q3069453,Fernando D'Amico
Q555361,Fernando De Napoli
Q3742905,Fernando Eusebio
Q16268442,Fernando Gualtieri
Q3742921,Fernando Lancioni
Q16268477,Fernando Lomi
Q5859939,Fernando Monetti
Q203749,Fernando Muslera
Q1022455,Fernando Orsi
Q3742961,Fernando Saraceni
Q3742972,Fernando Tassi
Q3742978,Fernando Veneranda
Q1158731,Fernando Viola
Q869659,Ferrero Alberti
Q3743160,Ferrero Tossio
Q3743212,Ferro Tontini
Q868188,Ferruccio Achilli
Q987223,Ferruccio Azzarini
Q3743765,Ferruccio Bedendo
Q20220132,Ferruccio Bimbi
Q1489626,Ferruccio Caceffo
Q3743782,Ferruccio Diena
Q16557444,Ferruccio Francia
Q3743789,Ferruccio Ghidini
Q3743797,Ferruccio Mariani
Q3743800,Ferruccio Mazzola
Q478558,Ferruccio Novo
Q3743809,Ferruccio Ratti
Q3743811,Ferruccio Santamaria
Q1408093,Ferruccio Valcareggi
Q24578787,Filiberto Corelli
Q350547,Filipe Luís Kasmirski
Q986088,Filippo Antonelli Agomeri
Q29001799,Filippo Bandinelli
Q16268171,Filippo Belardini
Q28977673,Filippo Berra
Q3444038,Filippo Boniperti
Q15695823,Filippo Cammoranesi
Q16230048,Filippo Capitanio
Q16268239,Filippo Carini
Q1541339,Filippo Carobbio
Q1608354,Filippo Castoldi
Q1610165,Filippo Cavalli
Q1615675,Filippo Citterio
Q20630864,Filippo Costa
Q3745162,Filippo Cristante
Q3745168,Filippo Dal Moro
Q16235315,Filippo De Col
Q5448713,Filippo Di Stani
Q5448714,Filippo Falco
Q3745190,Filippo Fedeli
Q5448715,Filippo Forò
Q5448717,Filippo Fracaro
Q3745200,Filippo Furiani
Q923781,Filippo Galli
Q126503,Filippo Inzaghi
Q5448721,Filippo Lombardi
Q16235365,Filippo Lora
Q5448723,Filippo Mancini
Q1086666,Filippo Maniero
Q5448724,Filippo Maria Scardina
Q3745263,Filippo Masolini
Q3745268,Filippo Medri
Q17180786,Filippo Minarini
Q5994780,Filippo Moscati
Q3745279,Filippo Nicoletti
Q3745288,Filippo Parola
Q2696991,Filippo Pascucci
Q18010318,Filippo Penna
Q5448731,Filippo Perucchini
Q1413958,Filippo Petterini
Q3745298,Filippo Porcari
Q3745299,Filippo Prato
Q3745306,Filippo Regni
Q25919267,Filippo Romagna
Q1074540,Filippo Savi
Q16235817,Filippo Scaglia
Q5448737,Filippo Spitoni
Q5448738,Filippo Tanaglia
Q3745337,Filippo Tasso
Q18649428,Filippo Tumiati
Q988806,Fioravante Baldi
Q3745894,Fiorenzo D'Ainzara
Q3745922,Fiorino Pepe
Q3746447,Flaviano Zandoli
Q173169,Flavio Briatore
Q1610764,Flavio Cecconi
Q1614618,Flavio Chiti
Q3746471,Flavio Del Barba
Q3746472,Flavio Destro
Q1631739,Flavio Emoli
Q3746482,Flavio Fiorio
Q3746483,Flavio Frontali
Q3746485,Flavio Giampieretti
Q3746491,Flavio Lazzari
Q3746495,Flavio Maneo
Q3746516,Flavio Pozzani
Q19891634,Flavio Raffo
Q290637,Flavio Roma
Q3746518,Flavio Ronchi
Q3746783,Floro La Roma Iezzi
Q989009,Fortunato Baldinotti
Q3748829,Fortunato Lamon
Q3748834,Fortunato Loddi
Q3748849,Fortunato Torrisi
Q3748943,Fosco Becattini
Q3748949,Fosco Risorti
Q531302,Francesco Acerbi
Q869230,Francesco Aguzzoli
Q21095918,Francesco Alberti
Q10415540,Francesco Amantini
Q16149755,Francesco Anacoura
Q981462,Francesco Angarano
Q981708,Francesco Ansaldi
Q986045,Francesco Antonazzi
Q3749557,Francesco Antonio Pisicchio
Q704302,Francesco Antonioli
Q5479187,Francesco Ardizzone
Q986749,Francesco Audisio
Q713354,Francesco Baiano
Q988938,Francesco Baldini
Q500138,Francesco Bardi
Q1318628,Francesco Battaglia
Q947358,Francesco Bega
Q20926307,Francesco Belli
Q1403739,Francesco Bellucci
Q1404711,Francesco Benussi
Q1405146,Francesco Bergamasco
Q18811786,Francesco Bergonzoni
Q1407800,Francesco Berruti
Q1408515,Francesco Bertolotti
Q1409301,Francesco Bettoni
Q1444987,Francesco Bini
Q1445551,Francesco Bizzai
Q1445629,Francesco Blando
Q1446892,Francesco Boito
Q933172,Francesco Bolzoni
Q1461136,Francesco Borello
Q1461549,Francesco Boriani
Q5479237,Francesco Bossa
Q1485417,Francesco Brignani
Q5479242,Francesco Brunetti
Q5479249,Francesco Buglio
Q16557112,Francesco Caiti
Q933153,Francesco Calì
Q1537403,Francesco Canella
Q5479259,Francesco Cangi
Q1538471,Francesco Capocasale
Q1538753,Francesco Cappelli
Q738065,Francesco Caputo
Q1540252,Francesco Carbone
Q1606617,Francesco Carpenetti
Q1606998,Francesco Carta
Q1607043,Francesco Casagrande
Q1607368,Francesco Casartelli
Q1607415,Francesco Casisa
Q16230119,Francesco Casolla
Q27859523,Francesco Cassata
Q10516943,Francesco Cattenari
Q3080939,Francesco Cergoli
Q5479294,Francesco Checcucci
Q1614208,Francesco Chimenti
Q1614646,Francesco Ciampoli
Q16557150,Francesco Ciapparelli
Q1615165,Francesco Cigardi
Q5479297,Francesco Ciullo
Q3749798,Francesco Clementini
Q332645,Francesco Coco
Q1872532,Francesco Colonnese
Q1875484,Francesco Copreni
Q16728193,Francesco Corapi
Q22963469,Francesco Cortesi
Q3749834,Francesco Cosenza
Q330245,Francesco Cozza
Q3749846,Francesco Cuccovillo
Q3749874,Francesco De Francesco
Q3749887,Francesco De Robbio
Q15192715,Francesco De Rose
Q3749897,Francesco Del Morgine
Q3749901,Francesco Dell'Anno
Q3080955,Francesco Della Monica
Q1777469,Francesco Della Rocca
Q3749914,Francesco Dettori
Q13527931,Francesco Di Gennaro
Q15875338,Francesco Di Gregorio
Q13527930,Francesco Di Mariano
Q16887657,Francesco Di Nunzio
Q5970918,Francesco Di Tacchio
Q3749939,Francesco Duzioni
Q10494306,Francesco Favasuli
Q13527932,Francesco Fedato
Q3749975,Francesco Ferrero
Q19282090,Francesco Ferrini
Q5479358,Francesco Finocchio
Q3749986,Francesco Fiorani
Q3749989,Francesco Fiori
Q3080962,Francesco Flachi
Q3749998,Francesco Fonte
Q16235374,Francesco Forte
Q390170,Francesco Francescon
Q10399891,Francesco Franzese
Q3750007,Francesco Franzoni
Q1138901,Francesco Gabriotti
Q3750021,Francesco Galeoto
Q3750023,Francesco Gallina
Q17198151,Francesco Gazo
Q3750029,Francesco Gazzaneo
Q16557244,Francesco Giorgini
Q1619533,Francesco Grandolfo
Q355897,Francesco Graziani
Q16557260,Francesco Grazioli
Q3080979,Francesco Grosso
Q557760,Francesco Guidolin
Q687433,Francesco Imberti
Q5479400,Francesco Indirli
Q1441090,Francesco Janich
Q3750130,Francesco La Rosa
Q3750131,Francesco La Rosa
Q16557287,Francesco Lacelli
Q3750138,Francesco Lamberti
Q7001723,Francesco Landini (calciatore)
Q3750161,Francesco Liguori
Q629766,Francesco Liverani
Q1003315,Francesco Lodi
Q5479419,Francesco Lorenzon
Q16557304,Francesco Lozzi
Q2394737,Francesco Lunardini
Q3750182,Francesco Luoni
Q3750189,Francesco Magnanelli
Q3750193,Francesco Malagni
Q3750195,Francesco Malighetti
Q3750198,Francesco Mancini
Q10516779,Francesco Mancini
Q21621943,Francesco Margiotta
Q3750244,Francesco Marianini
Q3750246,Francesco Marino
Q3750245,Francesco Marino
Q3750260,Francesco Marzullo
Q611869,Francesco Mattea
Q3750268,Francesco Mattuteia
Q3750275,Francesco Mazzoleni
Q3750288,Francesco Merati
Q3750289,Francesco Meregalli
Q681623,Francesco Migliore
Q3750296,Francesco Mileti
Q3750299,Francesco Millea
Q3750302,Francesco Millesi
Q2584470,Francesco Modesto
Q18202792,Francesco Molitierno
Q3750312,Francesco Monaco
Q5479466,Francesco Montella
Q670232,Francesco Montervino
Q3750322,Francesco Morando
Q585252,Francesco Moriero
Q1387182,Francesco Morini
Q5479479,Francesco Navazzotti
Q5479482,Francesco Nicastro
Q3750348,Francesco Nieto
Q3750351,Francesco Nocera
Q3750361,Francesco Occhiuzzi
Q3750364,Francesco Oddo
Q3750373,Francesco Orlando
Q3750377,Francesco Orzan
Q27447899,Francesco Pacini
Q3750385,Francesco Palmieri
Q13527943,Francesco Palmieri
Q3750386,Francesco Palo
Q5479491,Francesco Pambianchi
Q3750395,Francesco Pantaleoni
Q3750402,Francesco Paolo De Rosalia
Q3750418,Francesco Papa
Q3750419,Francesco Paredi
Q1117426,Francesco Parravicini
Q3750432,Francesco Patino
Q3750437,Francesco Pedone
Q3081054,Francesco Pernigo
Q3750450,Francesco Pescia
Q3750451,Francesco Pesenti
Q1120043,Francesco Petagna
Q19965905,Francesco Pigoni
Q16268649,Francesco Pilati
Q934220,Francesco Pisano
Q3750484,Francesco Pizzi
Q3750489,Francesco Pomi
Q2277955,Francesco Pratali
Q5479526,Francesco Quintavalla
Q3750517,Francesco Quintini
Q3750518,Francesco Radio
Q6062558,Francesco Rampi
Q3750520,Francesco Randon
Q16234947,Francesco Rapisarda
Q3750525,Francesco Rastelli
Q3750531,Francesco Renzetti
Q5479530,Francesco Riefolo
Q1415376,Francesco Rier
Q5479539,Francesco Ripa
Q5479542,Francesco Ripa
Q18913292,Francesco Riviera
Q2282595,Francesco Rizzo
Q783216,Francesco Rocca
Q977956,Francesco Romano
Q3750555,Francesco Rosetta
Q3750559,Francesco Rossi
Q5479551,Francesco Rossi
Q10525576,Francesco Rossi
Q1075016,Francesco Ruopolo
Q5479558,Francesco Russo
Q3750586,Francesco Sanetti
Q3750636,Francesco Scaratti
Q2159204,Francesco Scardina
Q3750637,Francesco Scarpa
Q17630971,Francesco Scoppa
Q3750647,Francesco Scorsa
Q5479575,Francesco Scotti
Q5479578,Francesco Serafini
Q3750656,Francesco Servetto
Q3750668,Francesco Signori
Q3750673,Francesco Simonetti
Q3750675,Francesco Siviero
Q3750682,Francesco Soldera
Q3081096,Francesco Stacchino
Q3750703,Francesco Stanco
Q3750704,Francesco Stanzione
Q3081099,Francesco Statuto
Q3750720,Francesco Tagliani
Q471802,Francesco Tavano
Q234532,Francesco Toldo
Q3081106,Francesco Tortarolo
Q20110,Francesco Totti
Q3750750,Francesco Tudisco
Q599248,Francesco Turrini
Q5479599,Francesco Uliano
Q17403500,Francesco Urso
Q2279575,Francesco Valiani
Q3081111,Francesco Varalda
Q3750772,Francesco Varicelli
Q5479602,Francesco Vassallo
Q20986695,Francesco Vicari
Q3750804,Francesco Vincenzi
Q5479608,Francesco Virdis
Q3750808,Francesco Viscardi
Q3750815,Francesco Volpato
Q1441267,Francesco Volpe
Q3750816,Francesco Volpi
Q585515,Francesco Zagatti
Q5479611,Francesco Zampano
Q3750825,Francesco Zana
Q3750827,Francesco Zanoncelli
Q3750828,Francesco Zerbini
Q5479613,Francesco Zizzari
Q13527936,Francis Ikome
Q3750988,Francisco Fedullo
Q3751026,Francisco Mosso
Q986762,Franco Audisio
Q988949,Franco Baldini
Q189984,Franco Baresi
Q1318328,Franco Bassetti
Q1318757,Franco Battisodo
Q15617281,Franco Baucè
Q1405060,Franco Bergamaschi
Q1445236,Franco Bironi
Q1460599,Franco Bonora
Q1442554,Franco Brienza
Q1489342,Franco Caccia
Q1537003,Franco Campidonico
Q1537083,Franco Campodonico
Q1537179,Franco Canali
Q1540317,Franco Cardani
Q1540639,Franco Cardinali
Q17351864,Franco Carminati
Q1606702,Franco Carradori
Q1394623,Franco Carraro
Q567742,Franco Carrera
Q1609725,Franco Catto
Q355696,Franco Causio
Q1612745,Franco Ceravolo
Q1612792,Franco Cerilli
Q19341305,Franco Cervi
Q1614677,Franco Ciardi
Q16557474,Franco Cittadino
Q16557476,Franco Civolani
Q430669,Franco Colomba
Q1872122,Franco Colombo
Q1873704,Franco Concesi
Q1875937,Franco Cordova
Q3751245,Franco Cresci
Q3082363,Franco Cucinotta
Q5484542,Franco Dal Maso
Q3751253,Franco Danova
Q3751254,Franco De Cecco
Q3751256,Franco De Falco
Q3751259,Franco De Gregori
Q3751260,Franco Deasti
Q3751280,Franco Dinelli
Q3751283,Franco Dori
Q3751289,Franco Ermini
Q3751290,Franco Fabbri
Q3751296,Franco Falcetta
Q3751302,Franco Fasoli
Q3751305,Franco Ferrari
Q3751313,Franco Florio
Q3751315,Franco Fontana
Q3751316,Franco Fontana
Q3751318,Franco Fontanot
Q3751331,Franco Frasi
Q3751330,Franco Frassoldati
Q3751336,Franco Gabrieli
Q3751339,Franco Galletti
Q3751348,Franco Gianese
Q16557497,Franco Gianesello
Q3751349,Franco Giavara
Q3751352,Franco Giraudo
Q3751358,Franco Grillone
Q3751365,Franco Ipsaro Passione
Q3751371,Franco Landri
Q25936041,Franco Lepore
Q2657704,Franco Lerda
Q3751380,Franco Lievore
Q3751383,Franco Lipizer
Q3751388,Franco Loriga
Q3751389,Franco Luison
Q3751392,Franco Magnaghi
Q3751398,Franco Magri
Q3751400,Franco Mancini
Q3751407,Franco Marchegiani
Q3751409,Franco Marchi
Q3751411,Franco Marini
Q3751414,Franco Marmiroli
Q3751416,Franco Martinelli
Q3751420,Franco Maselli
Q5484573,Franco Masetto
Q3751442,Franco Moretti
Q3751441,Franco Moretti
Q3751448,Franco Mori
Q5484580,Franco Morzone
Q5868392,Franco Mussis
Q3751463,Franco Nanni
Q3751460,Franco Nanni
Q16557528,Franco Nicolini
Q3751473,Franco Nodari
Q3751478,Franco Ogliari
Q1055767,Franco Ossola
Q3751484,Franco Paleari
Q3751491,Franco Pancheri
Q3751492,Franco Panizza
Q3751493,Franco Panza
Q3751503,Franco Pavoni
Q3751505,Franco Peccenini
Q3751508,Franco Pedroni
Q3751511,Franco Petermann
Q3751514,Franco Pezzato
Q3751513,Franco Pezzullo
Q3751515,Franco Pian
Q3751524,Franco Pironi
Q3751538,Franco Radaelli
Q3751539,Franco Raimondi
Q3751542,Franco Rampazzo
Q3751556,Franco Rivara
Q3751564,Franco Rondanini
Q3751562,Franco Rosa
Q3751566,Franco Rosati
Q3751568,Franco Rosi
Q2027354,Franco Rotella
Q3751572,Franco Russi
Q3751576,Franco Sala
Q3751575,Franco Salvadè
Q3751584,Franco Sattolo
Q3751588,Franco Scaramelli
Q980528,Franco Scoglio
Q533052,Franco Selvaggi
Q703462,Franco Semioli
Q546790,Franco Sensi
Q13527955,Franco Soldati
Q3751615,Franco Stefanini
Q3751616,Franco Superchi
Q3751617,Franco Tacelli
Q783771,Franco Tancredi
Q17418292,Franco Torgnascioli
Q3751640,Franco Tripodi
Q3751641,Franco Turchetta
Q3751648,Franco Vannini
Q3751650,Franco Vanzini
Q3751651,Franco Varisco
Q3751653,Franco Varrella
Q3750780,Franco Ventura
Q3751660,Franco Vittoni
Q3751661,Franco Viviani
Q3751666,Franco Zaglio
Q27525,Franco Zuculini
Q3752185,Franz Södvitch
Q1141591,Franzo Grande Stevens
Q3752717,Frederic Massara
Q963445,Fulvio Bernardini
Q1460479,Fulvio Bonomi
Q1488725,Fulvio Bussalino
Q366073,Fulvio Collovati
Q3754294,Fulvio Fellet
Q5508498,Fulvio Flavoni
Q3754299,Fulvio Fonda
Q3754301,Fulvio Francesconi
Q3754309,Fulvio Mosca
Q2292663,Fulvio Nesti
Q3754317,Fulvio Pea
Q3754319,Fulvio Rondini
Q3754322,Fulvio Saini
Q3754325,Fulvio Simonini
Q3754330,Fulvio Varglien
Q3754334,Fulvio Zonch
Q3754333,Fulvio Zuccheri
Q16557930,Furia
Q18965478,Furio Scarpellini
Q16268391,Fusaroli
Q677923,Fábio Deivson Lopes Maciel
Q17562182,G. Venturini
Q15878652,Gabriel Boschilia
Q15726232,Gabriel Lima
Q870029,Gabriele Aldegani
Q980632,Gabriele Ambrosetti
Q981414,Gabriele Andena
Q652197,Gabriele Angella
Q1044973,Gabriele Baraldi
Q1490113,Gabriele Bartoletti
Q1447879,Gabriele Bolognesi
Q1457583,Gabriele Bongiorni
Q1537726,Gabriele Cantagallo
Q1615609,Gabriele Cioffi
Q3756579,Gabriele De Toni
Q5516002,Gabriele Fabris
Q3756602,Gabriele Graziani
Q3756612,Gabriele Grossi
Q3756610,Gabriele Guizzo
Q3756632,Gabriele Martino
Q3756637,Gabriele Matricciani
Q3756638,Gabriele Messina
Q17466502,Gabriele Moncini
Q3756640,Gabriele Morganti
Q353482,Gabriele Oriali
Q3756654,Gabriele Paoletti
Q3756658,Gabriele Paonessa
Q1100449,Gabriele Perico
Q3756664,Gabriele Piampiani
Q1409060,Gabriele Pin
Q3756668,Gabriele Podavini
Q5516017,Gabriele Puccio
Q3756671,Gabriele Ratti
Q5516018,Gabriele Sabatini
Q3756677,Gabriele Savino
Q3756680,Gabriele Scandurra
Q3756682,Gabriele Scappi
Q3756693,Gabriele Valentini
Q3756701,Gabriele Zagati
Q16963583,Gabriele Zamagna
Q16236678,Gabriele Zerbo
Q1606506,Gabriello Carotti
Q986805,Gaetano Auteri
Q16230050,Gaetano Capogrosso
Q1540849,Gaetano Caridi
Q5516675,Gaetano Carrieri
Q1613335,Gaetano Cesana
Q21030383,Gaetano Colapietro
Q1872139,Gaetano Colombo
Q1874506,Gaetano Conti
Q393319,Gaetano D'Agostino
Q3756964,Gaetano De Marzo
Q3756967,Gaetano De Rosa
Q3094280,Gaetano Fontana
Q3756990,Gaetano Gaeta
Q3094277,Gaetano Gallo
Q3757012,Gaetano Grieco
Q3757013,Gaetano Grippi
Q3757021,Gaetano Legnaro
Q16233340,Gaetano Letizia
Q3757022,Gaetano Lo Nero
Q3757027,Gaetano Lupi
Q3757038,Gaetano Manzi
Q3757046,Gaetano Masucci
Q24012,Gaetano Monachello
Q3757059,Gaetano Montenegro
Q3757066,Gaetano Musella
Q5516703,Gaetano Poziello
Q3757114,Gaetano Salvemini
Q299608,Gaetano Scirea
Q3757145,Gaetano Troja
Q5516711,Gaetano Ungaro
Q3757153,Gaetano Vasari
Q3757154,Gaetano Vastola
Q20746945,Gaetano Vellani
Q982621,Gaetano Ventimiglia
Q3757155,Gaetano Vergazzola
Q16558367,Gaia
Q1403466,Galeazzo Bello
Q16558445,Gambuti
Q16558525,Gaspare Cozzi
Q16558528,Gaspare Landoni
Q3758664,Gaspare Parvis
Q3758673,Gaspare Umile
Q988817,Gastone Baldi
Q1042404,Gastone Ballarini
Q1319119,Gastone Bean
Q1458931,Gastone Boni
Q5526765,Gastone Bottini
Q1610662,Gastone Cazzaniga
Q1612200,Gastone Celio
Q3758754,Gastone Gamba
Q3758757,Gastone Giacinti
Q3758762,Gastone Innocenti
Q3758761,Gastone Lenzi
Q3758766,Gastone Martelli
Q3758770,Gastone Nordio
Q16558543,Gastone Novelli
Q3758773,Gastone Perin
Q3099210,Gastone Prendato
Q3758781,Gastone Rizzato
Q20954183,Gastone Snidersich
Q3758784,Gastone Zanon
Q3099240,Gastón Silva
Q16558554,Gatti
Q1407620,Gaudenzio Bernasconi
Q1869926,Gaudenzio Colla
Q18224140,Gaudenzio Nazario
Q3758923,Gaudenzio Sereno
Q3758924,Gaudenzio Trentini
Q2211909,Gene Gnocchi
Q902504,Generoso Dattilo
Q3100541,Generoso Rossi
Q1465711,Genesio Bozzoni
Q3759775,Gennarino Ottogalli
Q28599727,Gennaro Acampora
Q17631442,Gennaro Bonsanto
Q929111,Gennaro Delvecchio
Q3100779,Gennaro Esposito
Q5533382,Gennaro Fragiello
Q116980,Gennaro Gattuso
Q938674,Gennaro Iezzo
Q3759823,Gennaro Monaco
Q3759830,Gennaro Olivieri
Q3759840,Gennaro Rambone
Q5533388,Gennaro Ruggiero
Q2250972,Gennaro Ruotolo
Q2519179,Gennaro Sardo
Q1081920,Gennaro Scarlato
Q323994,Gennaro Scognamiglio
Q3759857,Gennaro Troianiello
Q19950752,Gennaro Tutino
Q3759863,Gennaro Volpe
Q1464599,Geo Bortolini
Q1460820,George Borba
Q1407360,Gerardo Bernard
Q3760958,Gerardo Ottani
Q19798019,Geremy Lombardi
Q3761123,Germano Lanino
Q3761132,Germano Mian
Q3761139,Germano Travagini
Q3761140,Germano Zanca
Q3761216,Gerolamo Radice
Q869413,Gesualdo Albanese
Q930435,Gesualdo Piacenti
Q5557823,Giacinto Allegrini
Q1405538,Giacinto Ellena
Q219390,Giacinto Facchetti
Q21915142,Giacinto Giubasso
Q3761912,Giacinto Goldaniga
Q1044589,Giacomo Banchelli
Q1045005,Giacomo Baracchi
Q5557855,Giacomo Bassoli
Q1029247,Giacomo Beretta
Q1405364,Giacomo Bergamino
Q3105030,Giacomo Bertolio
Q5557857,Giacomo Bindi
Q1445699,Giacomo Blason
Q726848,Giacomo Bonaventura
Q4382896,Giacomo Brichetto
Q717932,Giacomo Bulgarelli
Q1488409,Giacomo Busiello
Q1491572,Giacomo Callegari
Q5557869,Giacomo Casoli
Q1612757,Giacomo Ceredi
Q5557871,Giacomo Chiazzolino
Q1614231,Giacomo Chinellato
Q1615640,Giacomo Cipriani
Q1874535,Giacomo Conti
Q1876463,Giacomo Cornolti
Q3762051,Giacomo Cosmano
Q5557878,Giacomo Cotellessa
Q16939543,Giacomo Crismani
Q3762072,Giacomo De Poli
Q3762073,Giacomo Del Gratta
Q16558987,Giacomo Delaude
Q5557883,Giacomo Di Donato
Q3762080,Giacomo Dicara
Q5557884,Giacomo Fei
Q3762091,Giacomo Ferrari
Q3762093,Giacomo Ferri
Q3762094,Giacomo Filippi
Q3762104,Giacomo Foresti
Q3762110,Giacomo Gattuso
Q3762113,Giacomo Gianora
Q3762120,Giacomo Giubasso
Q3762133,Giacomo Grisa
Q3762144,Giacomo La Rosa
Q3762152,Giacomo Libera
Q3762154,Giacomo Lorenzini
Q2139645,Giacomo Losi
Q3762161,Giacomo Magioncalda
Q3762169,Giacomo Marassi
Q1522132,Giacomo Mari
Q3762182,Giacomo Mazzi
Q3762185,Giacomo Mele
Q3762191,Giacomo Modica
Q3762196,Giacomo Murelli
Q3762201,Giacomo Narizzano
Q679494,Giacomo Neri
Q16559011,Giacomo Olivieri
Q3762211,Giacomo Paniccia
Q3105078,Giacomo Parvopassu
Q3762226,Giacomo Perego
Q3762229,Giacomo Piangerelli
Q18344448,Giacomo Ratto
Q21622771,Giacomo Sciacca
Q1522184,Giacomo Tedesco
Q5557929,Giacomo Tulli
Q3762306,Giacomo Valentini
Q5557931,Giacomo Venturi
Q3762311,Giacomo Vianello
Q3762313,Giacomo Violini
Q1522194,Giacomo Zappacosta
Q3762322,Giacomo Zuffi
Q3762324,Giacomo Zunico
Q1459399,Giambattista Bonis
Q3762418,Giambattista Moschino
Q3762442,Giammarco Frezza
Q263848,Giammario Piscitella
Q10521567,Giampaolo Calzi
Q1612731,Giampaolo Ceramicola
Q1614672,Giampaolo Ciarcià
Q1873068,Giampaolo Cominato
Q3762462,Giampaolo Di Magno
Q3762472,Giampaolo Lampredi
Q3762473,Giampaolo Lanzetti
Q2719879,Giampaolo Menichelli
Q3762474,Giampaolo Montesano
Q3762481,Giampaolo Parisi
Q219389,Giampaolo Pazzini
Q3762482,Giampaolo Piaceri
Q3762485,Giampaolo Saurini
Q1044798,Giampiero Bandini
Q1317929,Giampiero Bartoli
Q1318429,Giampiero Bassi
Q68050,Giampiero Boniperti
Q1491775,Giampiero Calloni
Q1610711,Giampiero Ceccarelli
Q1874995,Giampiero Convalle
Q3762516,Giampiero D'Angiulli
Q3762517,Giampiero Dalle Vedove
Q3762524,Giampiero Grevi
Q348860,Giampiero Maini
Q705935,Giampiero Marini
Q16559073,Giampiero Murer
Q531107,Giampiero Pinzi
Q5558004,Giampiero Pocetta
Q3762539,Giampiero Scaglia
Q3762541,Giampiero Schiavo
Q3762547,Giampiero Vitali
Q3762558,Giampietro Perrulli
Q3762559,Giampietro Spagnolo
Q1490302,Gian Battista Cagna
Q1877123,Gian Battista Corso
Q3762583,Gian Battista Magaraggia
Q3762585,Gian Battista Odone
Q3762584,Gian Battista Opisso
Q16268335,Gian Cesare Discepoli
Q3762623,Gian Emilio Piazza
Q3762627,Gian Filippo Reali
Q5558173,Gian Marco Ferrari
Q3762697,Gian Marco Remondina
Q1489874,Gian Maria Cadoni
Q3762719,Gian Nicola Pinotti
Q3762726,Gian Paolo Facchinetti
Q3762727,Gian Paolo Galuppi
Q3762728,Gian Paolo Manighetti
Q367846,Gian Piero Gasperini
Q776189,Gian Piero Ghio
Q2631653,Gian Piero Ventura
Q3762751,Gian Pietro Martinelli
Q3762753,Gian Pietro Tagliaferri
Q1318225,Gianangelo Barzan
Q3762784,Gianbattista Scugugia
Q3762785,Gianbattista Servidati
Q870189,Giancarlo Alessandrelli
Q913739,Giancarlo Amadeo
Q981669,Giancarlo Ansaloni
Q379326,Giancarlo Antognoni
Q987757,Giancarlo Bacci
Q988473,Giancarlo Bagnasco
Q18811774,Giancarlo Bardelli
Q1403937,Giancarlo Beltrami
Q67984,Giancarlo Bercellino
Q1408081,Giancarlo Bertini
Q1447899,Giancarlo Bolognesi
Q3762806,Giancarlo Boncori
Q1489747,Giancarlo Cadè
Q726034,Giancarlo Camolese
Q1539813,Giancarlo Capucci
Q5558051,Giancarlo Carloni
Q1608268,Giancarlo Castelli
Q1609059,Giancarlo Catarsi
Q1610140,Giancarlo Cavaliere
Q1610724,Giancarlo Ceccarelli
Q1612214,Giancarlo Cella
Q1612252,Giancarlo Centi
Q1493991,Giancarlo Corradini
Q3762834,Giancarlo D'Astoli
Q3762839,Giancarlo Danova
Q633667,Giancarlo De Sisti
Q3762850,Giancarlo Fabrello
Q3762856,Giancarlo Filini
Q3762857,Giancarlo Filippini
Q3762858,Giancarlo Finardi
Q3762860,Giancarlo Forlani
Q3762861,Giancarlo Fusato
Q3762864,Giancarlo Galdiolo
Q3762866,Giancarlo Gallesi
Q19294289,Giancarlo Genesini
Q5558059,Giancarlo Improta
Q3762892,Giancarlo Magi
Q3762893,Giancarlo Magnavacca
Q3762894,Giancarlo Magrini
Q3762903,Giancarlo Marini
Q608401,Giancarlo Marocchi
Q3762914,Giancarlo Mezzalira
Q3762912,Giancarlo Migliavacca
Q3762916,Giancarlo Morelli
Q3762924,Giancarlo Neri
Q3762925,Giancarlo Oddi
Q3762927,Giancarlo Olivotto
Q7001726,Giancarlo Ottolina
Q5558069,Giancarlo Pantano
Q3762940,Giancarlo Pasinato
Q3762945,Giancarlo Petrangeli
Q3762946,Giancarlo Pistorello
Q3762948,Giancarlo Prato
Q3762953,Giancarlo Raffaeli
