id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,urlFoto
MON-MAT-93,Montesanti,Mattia,183,1993-01-16,ITA,Soriano Calabro,ITA,Tonno Callipo Vibo Valentia,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MON-MAT-93
MON-MAU-97,Montanari,Maurizio,187,1997-11-25,ITA,Brescia,ITA,Centrale del Latte McDonald's Brescia,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MON-MAU-97
MON-NAT-75,Monopoli,Natale,183,1975-05-28,ITA,Venezia,ITA,GoldenPlast Potenza Picena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MON-NAT-75
MON-VIN-90,Montò,Vincenzo,193,1990-07-11,ITA,Napoli,ITA,Sigma Aversa,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MON-VIN-90
MOR-ALE-81,Moreno Quejada,Alexander,199,1981-04-23,COL,Medellin,COL,Edilesse Conad Reggio Emilia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-ALE-81
MOR-CAR-89,Mor,Carlo,202,1989-06-11,ITA,Segrate,ITA,Vero Volley Monza,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-CAR-89
MOR-DAN-80,Moretti,Daniele,197,1980-11-25,ITA,San Severino Marche,ITA,Sieco Service Ortona,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-DAN-80
MOR-DAV-96,Morgese,Davide,170,1996-06-16,ITA,Montecchio Emilia,ITA,Conad Reggio Emilia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-DAV-96
MOR-DJA-92,Moreira,Djalma,200,1992-11-29,BRA,Posse Goias,BRA,Bcc Castellana Grotte,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-DJA-92
MOR-FED-83,Moretti,Federico,204,1983-12-06,ITA,Fermo,ITA,Videx Grottazzolina,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-FED-83
MOR-MIC-91,Morelli,Michele,195,1991-06-14,ITA,Foggia,ITA,Synergy Arapi F.lli Mondovì,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-MIC-91
MOR-RIC-02,Morciano,Riccardo,178,2002-03-24,ITA,Tricase,ITA,Aurispa Alessano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-RIC-02
MOR-STE-83,Moro,Stefano,200,1982-01-02,ITA,Novi Ligure,ITA,CMC Ravenna,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOR-STE-83
MOS-BRU-86,Mossa De Rezende,Bruno,190,1986-07-02,BRA,Rio de Janeiro,BRA,Cucine Lube Civitanova,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOS-BRU-86
MOS-LEA-00,Mosca,Leandro,206,2000-09-05,ITA,Recanati,ITA,Club Italia Crai Roma,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOS-LEA-00
MOT-MAT-99,Motzo,Matheus,192,1999-09-09,BRA,Baia do Sol,ITA,Club Italia Crai Roma,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOT-MAT-99
MRD-MIL-91,Mrdak,Milija,200,1991-10-26,SRB,Kraljevo,SRB,Maury's Italiana Assicurazioni Tuscania,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MRD-MIL-91
MUA-GAR-88,Muagututia,Garrett,197,1988-02-26,USA,Ocean Side (California),USA,Sieco Service Ortona,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MUA-GAR-88
MUC-GIU-85,Muccio,Giuseppe,202,1985-03-18,ITA,Gagliano del Capo,ITA,Aurispa Alessano,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MUC-GIU-85
MUS-CAR-88,Muscarà,Carmelo,194,1988-01-05,ITA,Messina,ITA,Elettrosud Brolo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MUS-CAR-88
MUS-DON-86,Musardo,Donato,198,1986-06-16,ITA,Nardò,ITA,Pag Taviano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MUS-DON-86
MUZ-FAB-80,Muzio,Fabio,198,1980-05-17,ITA,Napoli,ITA,B-Chem Golden Plast Potenza Picena,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MUZ-FAB-80
MYM-ALE-98,My,Alessandro,NULL,1998-07-14,ITA,Pescara,ITA,Sieco Service Ortona,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MYM-ALE-98
NAN-FIL-88,Nannini,Filippo,199,1988-09-19,ITA,Massa,ITA,Acqua Fonteviva Massa,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NAN-FIL-88
NAR-CLA-65,Nardi,Claudio,185,1965-10-01,ITA,Città di Castello,ITA,Gherardi SVI Città di Castello,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NAR-CLA-65
NAS-AND-96,Nasari,Andrea,192,1996-06-01,ITA,Chieri,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NAS-AND-96
NEG-BRI-96,Negron,Brian,200,1996-02-15,PUR,Bayamón,PUR,Conad Lamezia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NEG-BRI-96
NEL-GAB-93,Nelli,Gabriele,208,1993-12-04,ITA,Lucca,ITA,Itas Trentino,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NEL-GAB-93
NEM-MAR-84,Nemec,Martin,198,1984-07-31,SVK,Bratislava,SVK,Emma Villas Siena,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NEM-MAR-84
NEM-RIC-72,Nemec,Richard,202,1972-05-03,SVK,Bratislava,SVK,Casa Modena,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NEM-RIC-72
NEM-SZA-86,Nemeth,Szabolcs,200,1986-02-14,HUN,Budapest,HUN,Sidigas Atripalda,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NEM-SZA-86
NER-ALE-97,Nero,Alessandro,180,1997-03-08,ITA,Roma,ITA,Materdominivolley.it Castellana Grotte,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NER-ALE-97
NGA-EAR-91,Ngapeth,Earvin,192,1991-02-12,FRA,Saint Raphael - Var,FRA,Azimut Modena,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NGA-EAR-91
NGA-SWA-92,Ngapeth,Swan,185,1992-01-09,FRA,Saint-Raphaël,FRA,Top Volley Latina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NGA-SWA-92
NIC-ASC-90,Nicolazzo,Asclepio,189,1990-05-11,ITA,Gagliano del Capo,ITA,Aurispa Alessano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIC-ASC-90
NIC-SIM-00,Nicosia,Simone,186,2000-05-06,ITA,Catania,ITA,Elios Messaggerie Catania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIC-SIM-00
NIE-RAS-94,Nielsen,Rasmus Breuning,198,1994-05-22,DEN,Glamsbjerg,DEN,Globo Banca Popolare del Frusinate Sora,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIE-RAS-94
NIK-MIL-86,Nikic,Milos,194,1986-03-31,SRB,Cetinje,SRB,DHL Modena,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIK-MIL-86
NIK-NIK-86,Nikolov,Nikolay,206,1986-07-29,BUL,Karnobat,BUL,Tonno Callipo Vibo Valentia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIK-NIK-86
NIK-VLA-77,Nikolov,Vladimir,200,1977-10-03,BUL,Sofia,BUL,Copra Elior Piacenza,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIK-VLA-77
NIS-IVA-96,Nisii,Ivan Ferdinando,190,1996-03-31,ITA,Avezzano,ITA,Sieco Service Ortona,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NIS-IVA-96
NOB-PAC-82,Nobili,Paco,192,1982-01-23,ITA,Loreto,ITA,Pallavolo Loreto,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NOB-PAC-82
NOD-SER-87,Noda Blanco,Sergio,190,1987-03-23,CUB,L'Avana,ESP,Emma Villas Siena,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NOD-SER-87
NON-MIC-88,Nonne,Michele,194,1988-03-08,ITA,Crotone,ITA,Carige Genova,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NON-MIC-88
NOR-MAR-96,Norbedo,Marco,197,1996-06-09,ITA,Trieste,ITA,Conad Reggio Emilia,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NOR-MAR-96
NOT-MAR-92,Noto,Marco,NULL,1992-02-11,ITA,Viterbo,ITA,Maury's Italiana Assicurazioni Tuscania,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NOT-MAR-92
NOW-JOR-92,Nowakowski,Jordan Matthew,198,1992-11-03,CAN,Yorkton,CAN,Sol Lucernari Montecchio Maggiore,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NOW-JOR-92
NTO-FLO-97,Ntotila,Floride,189,1997-06-06,ITA,Pordenone,ITA,Materdominivolley.it Castellana Grotte,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NTO-FLO-97
NUT-MAR-70,Nuti,Marco,188,1970-10-02,ITA,Pontedera,ITA,Carige Genova,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NUT-MAR-70
NUZ-GIA-75,Nuzzo,Gianluca,193,1975-03-31,ITA,Tricase,ITA,Elettrosud Brolo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=NUZ-GIA-75
OCC-YUR-98,Occhiogrosso,Yuri,193,1998-03-31,ITA,Bari,ITA,Materdominivolley.it Castellana Grotte,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OCC-YUR-98
OGU-FRA-84,Ogurcak,Frantisek,198,1984-04-24,SVK,Spisska Nova Ves,SVK,Sieco Service Ortona,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OGU-FRA-84
OLI-ALE-89,Oliveira Do Nascimento,Alexsandro Dyego,NULL,1989-04-03,BRA,NULL,BRA,Coserplast Openet Matera,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLI-ALE-89
OLI-AND-94,Olivati,Andrea,200,1994-12-26,ITA,Desio,ITA,Pool Libertas Cantù,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLI-AND-94
OLI-RAP-79,Vieira De Oliveira,Raphael,190,1979-06-14,BRA,Sao Joao del Rei,BRA,Itas Diatec Trentino,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLI-RAP-79
OLL-SIM-85,Olli,Simo-Pekka,204,1985-11-13,FIN,Varkaus,FIN,Cicchetti Isernia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLL-SIM-85
OLL-SIM-85,Olli,Simo-Pekka,204,1985-11-13,FIN,Varkaus,FIN,Tonno Callipo Vibo Valentia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLL-SIM-85
OLT-BOG-81,Olteanu,Bogdan,197,1981-05-11,ROM,Bucarest,ROM,Exprivia Molfetta,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OLT-BOG-81
OMR-IGO-80,Omrcen,Igor,208,1980-09-26,CRO,Spalato,CRO,Lube Banca Marche Macerata,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OMR-IGO-80
ONW-SAM-97,Onwuelo,Samuel,198,1997-04-18,NGR,Lagos,ITA,Aurispa Alessano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ONW-SAM-97
ORD-SAN-83,Orduna,Santiago,183,1983-08-31,ARG,Buenos Aires,ITA,Vero Volley Monza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ORD-SAN-83
ORE-ALE-87,Orefice,Alessandro,188,1987-10-27,ITA,San Pietro Vernotico,ITA,BCC Leverano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ORE-ALE-87
ORS-REN-85,Orsini,Renato,204,1985-07-10,ITA,Chieti,ITA,Sieco Service Ortona,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ORS-REN-85
ORT-DAM-97,Ortali,Damiano,NULL,NULL,ITA,NULL,ITA,CMC Romagna,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ORT-DAM-97
OSA-CLA-97,Osak,Claudio,192,1997-02-26,ITA,Roma,ITA,Club Italia Roma,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OSA-CLA-97
OSM-ADI-95,Osmanovic,Adi,206,1995-05-06,BIH,Jablanica,BIH,Maury'S Italiana Assicurazioni Tuscania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OSM-ADI-95
OST-ALE-86,Ostapenko,Aleksej Aleksandrovic,208,1986-05-26,RUS,Saratov,RUS,Copra Piacenza,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OST-ALE-86
OST-MAS-99,Ostuzzi,Massimo,192,1999-07-28,ITA,Bassano del Grappa,ITA,Sol Lucernari Montecchio Maggiore,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OST-MAS-99
OTT-GIU-91,Ottaviani,Giuseppe,196,1991-12-12,ITA,Viterbo,ITA,Monini Spoleto,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OTT-GIU-91
OVE-ROB-89,Overbeeke,Robin,197,1989-03-21,NED,NULL,NED,Elettrosud Brolo,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OVE-ROB-89
OWE-RYA-80,Owens,Ryan Jay,190,1980-10-20,USA,Colorado,USA,CMC Ravenna,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=OWE-RYA-80
PAC-DOM-00,Pace,Domenico,180,2000-08-02,ITA,Castellana Grotte,ITA,BCC Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAC-DOM-00
PAD-WIL-86,Padura Diaz,Williams,202,1986-10-24,CUB,L'Avana,ITA,Monini Spoleto,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAD-WIL-86
PAG-FIL-84,Pagni,Filippo,201,1984-05-03,ITA,Pisa,ITA,Globo Banca Popolare Del Frusinate Sora,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAG-FIL-84
PAG-MAR-83,Pagni,Marco,198,1983-10-04,ITA,Empoli,ITA,Conad Reggio Emilia,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAG-MAR-83
PAG-ROB-92,Page,Robart Alexander,213,1992-07-10,SUI,Courlevon,USA,Copra Piacenza,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAG-ROB-92
PAJ-ALE-86,Pajenk,Alen,205,1986-04-23,SLO,Maribor,SLO,Calzedonia Verona,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAJ-ALE-86
PAL-EZE-92,Palacios,Ezequiel,198,1992-10-02,ARG,San Martin Dos,ARG,Top Volley Latina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAL-EZE-92
PAL-MAR-00,Palmigiani,Marco,192,2000-05-08,ITA,Frosinone,ITA,Club Italia Crai Roma,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAL-MAR-00
PAM-GIA-89,Pambianchi,Giacomo,202,1989-03-24,ITA,Fermo,ITA,Club Italia Roma,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAM-GIA-89
PAN-LOR-87,Panighini,Lorenzo,200,1987-08-28,ITA,Busto Arsizio,ITA,Cassa Rurale Cantù,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAN-LOR-87
PAN-ROC-99,Panciocco,Marco Rocco,200,1999-11-03,ITA,Roma,ITA,Maury'S Italiana Assicurazioni Tuscania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAN-ROC-99
PAO-ADR-79,Paolucci,Adriano,190,1979-02-11,ITA,Roma,ITA,Roma Volley,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAO-ADR-79
PAO-ALE-84,Paoli,Alessandro,194,1984-03-19,ITA,Trento,ITA,Acqua Fonteviva Apuana Livorno,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAO-ALE-84
PAO-LUC-88,Paoletti,Luca,191,1988-06-18,ITA,Recanati,ITA,Energy Resources Carilo Loreto,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAO-LUC-88
PAO-MAT-82,Paoletti,Matteo,203,1982-05-27,ITA,Ancona,ITA,GoldenPlast Potenza Picena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAO-MAT-82
PAP-ALE-81,Paparoni,Alessandro,191,1981-08-17,ITA,San Severino Marche,ITA,Cucine Lube Banca Marche Treia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAP-ALE-81
PAP-MAR-86,Pappadà,Marco,180,1986-05-19,ITA,Manduria,ITA,Sieco Service Ortona,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAP-MAR-86
PAP-SAM-73,Papi,Samuele,191,1973-05-20,ITA,Ancona,ITA,LPR Piacenza,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAP-SAM-73
PAR-CLA-87,Paris,Claudio,194,1987-01-24,ITA,Roma,ITA,Videx Grottazzolina,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-CLA-87
PAR-GAB-87,Parisi,Gabriele,185,1987-04-29,ITA,Grottaglie,ITA,Aurispa Alessano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-GAB-87
PAR-LEO-85,Parisi,Leonardo,193,1985-06-03,ITA,Terni,ITA,Basi Grafiche Geosat Lagonegro,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-LEO-85
PAR-LEO-85,Parisi,Leonardo,193,1985-06-03,ITA,Terni,ITA,BCC Castellana Grotte,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-LEO-85
PAR-MAT-83,Paris,Matteo,188,1983-09-13,ITA,NULL,ITA,Gas Sales Piacenza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-MAT-83
PAR-MIC-87,Parusso,Michele,197,1987-04-24,ITA,Alba,ITA,Vbc Mondovì,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-MIC-87
PAR-PIE-93,Partenio,Pier Paolo,197,1993-02-06,ITA,Macerata,ITA,Cucine Lube Civitanova,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-PIE-93
PAR-PIE-93,Partenio,Pier Paolo,197,1993-02-06,ITA,Macerata,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-PIE-93
PAR-SIM-86,Parodi,Simone,195,1986-06-16,ITA,San Remo,ITA,Top Volley Latina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAR-SIM-86
PAS-TRA-89,Passier,Travis,205,1989-04-26,AUS,Brisbane,AUS,M. Roma Volley,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAS-TRA-89
PAT-BEN-94,Patch,Benjamin,203,1994-06-21,USA,Layton (utah),USA,Tonno Callipo Calabria Vibo Valentia,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAT-BEN-94
PAT-EVA-84,Patak,Evan Hoburg,202,1984-06-23,USA,Santa Maria,USA,Energy Resources San Giustino,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAT-EVA-84
PAT-GIU-77,Patriarca,Giuseppe,198,1977-03-23,ITA,Sora,ITA,CMC Ravenna,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAT-GIU-77
PAT-STE-87,Patriarca,Stefano,205,1987-07-23,ITA,Agnone,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAT-STE-87
PAV-GAB-02,Pavesi,Gabriele,NULL,2002-04-23,ITA,Reggio nell'Emilia,ITA,Conad Reggio Emilia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAV-GAB-02
PAV-MAR-82,Pavan,Marco,202,1982-03-01,BRA,Bento Goncalves,ITA,Cassa Rurale Cantù,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAV-MAR-82
PAV-NIK-82,Pavlov,Nikolay,196,1982-05-22,UKR,Poltava,RUS,Ninfa Latina,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PAV-NIK-82
PEA-HAR-91,Peacock,Harrison,194,1991-01-31,AUS,Mt Barker,AUS,Marmi Lanza Verona,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEA-HAR-91
PEC-MAS-74,Pecorari,Massimo,198,1974-03-16,ITA,Monfalcone,ITA,Carige Genova,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEC-MAS-74
PED-JAN-85,Peda,Janis,198,1985-05-18,LAT,Riga,LAT,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PED-JAN-85
PED-MAT-00,Pedroni,Matteo,NULL,2000-07-05,ITA,NULL,ITA,Calzedonia Verona,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PED-MAT-00
PED-MAT-92,Pedron,Matteo,189,1992-07-14,ITA,Padova,ITA,Geosat Geovertical Lagonegro,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PED-MAT-92
PEI-LOR-91,Peirano,Lorenzo,185,1991-03-11,ITA,Mondovì,ITA,BAM Mondovì,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEI-LOR-91
PEL-CHR-94,Peluso,Christian,197,1994-08-26,ITA,Lecce,ITA,Aurispa Alessano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-CHR-94
PEL-DAV-94,Pellegrino,Davide,195,1994-01-24,ITA,Foggia,ITA,Ceramica Globo Civita Castellana,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-DAV-94
PEL-ENR-85,Peli,Enrico,180,1985-05-12,ITA,Bologna,ITA,Centrale McDonald's Brescia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-ENR-85
PEL-GAB-86,Peluffo,Gabriele,186,1986-01-09,ITA,Savona,ITA,BAM Mondovì,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-GAB-86
PEL-GIA-91,Pellegrino,Gianluca,180,1991-04-12,ITA,Caserta,ITA,Conad Reggio Emilia,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-GIA-91
PEL-GIA-99,Pellegrinelli,Luca,194,1999-02-02,ITA,Erba,ITA,Pool Libertas Cantù,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-GIA-99
PEL-PAN-89,Pelekoudas,Panagiotis,200,1989-11-08,GRE,Atene,GRE,CMC Ravenna,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEL-PAN-89
PEN-CHO-94,Penchev,Chono,199,1994-12-11,BUL,Plovdiv,BUL,Azimut Modena,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEN-CHO-94
PEN-MIT-95,Penning,Mitchell,204,1995-04-17,USA,Saint Louis (Missouri),USA,Biosì Indexa Sora,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEN-MIT-95
PEN-NIK-92,Penchev,Nikolay Zarkov,196,1992-05-22,BUL,Plovdiv,BUL,Copra Elior Piacenza,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEN-NIK-92
PEN-ROZ-94,Penchev,Rozalin,197,1994-12-11,BUL,Plovdiv,BUL,Top Volley Latina,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PEN-ROZ-94
PER-ANG-82,Perez Rivera,Angel Javier,187,1982-05-20,PUR,Rio Piedras,PUR,Revivre Milano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-ANG-82
PER-ENR-82,Perla,Enrico,199,1982-06-08,ITA,Cuneo,ITA,VBC Mondovì,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-ENR-82
PER-GIA-86,Percoco,Giacomo,185,1986-12-15,ITA,Altamura,ITA,Pag Taviano,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-GIA-86
PER-JOH-89,Perrin,John Gordon,201,1989-08-17,CAN,Creston,CAN,LPR Piacenza,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-JOH-89
PER-RIC-84,Perini De Aviz,Ricardo,188,1984-01-18,BRA,Joinville,BRA,CMC Romagna,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-RIC-84
PER-SAN-95,Persoglia,Sandi,200,1995-07-12,ITA,Gorizia,ITA,Aurispa Alessano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-SAN-95
PER-WAG-93,Pereira Da Silva,Wagner,198,1993-04-29,BRA,Mar De Espanha (mg),BRA,Kemas Lamipel Santa Croce,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PER-WAG-93
PES-GIA-95,Pesare,Giancarlo,178,1995-09-03,ITA,Chieti,ITA,Sieco Service Ortona,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PES-GIA-95
PES-MIL-98,Peslac,Milan,196,1998-03-14,SRB,Vrbas,ITA,Maury'S Italiana Assicurazioni Tuscania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=PES-MIL-98
